"RecordId","BusinessName","FullAddress","StreetNumber","StreetDirectional","StreetName","StreetSuffix","PostDirectional","UnitDesignator","UnitNumber","CityName","StateCode","Zip","Zip4","AddressTypeIndicator","DeliverabilityIndicator","Phone","PhoneCode","PubDate","SolicitationRestrictions","PrimaryBusinessClassificationFlag","SIC1","SIC2","SIC3","SIC4","SIC5","SIC6","BusinessFlag","FileMaintenanceFlag","Latitude","Longitude","PrecisionCode","FIPS","RBOCUnique","VanityCityName","BookNumber","DirectoryPage","RecordNumber","WebAddress","BDC1","BDC2","BDC3","BDC4","BDC5","BDC6","CaptionCounter","Caption1","Caption2","Caption3","Caption4","Caption5","Caption6","MSA","NAICS1","NAICS2","NAICS3","NAICS4","NAICS5","NAICS6","Fax","CaptionParentFlag","CaptionSequenceNumber","SectionNumber","ChangeCode","VerificationFlag","BCSFlag","SYPH1","SYPH2","SYPH3","SYPH4","SYPH5","SYPH6","TransactionCreateDate","SalesVolume","EmployeeSize","ContactFirstName","ContactLastName","ContactTitle","ContactGender","SohoFlag","EthnicOwnedBusiness","WomenOwnedBusiness","MasterRecordId","SecondPhoneNumber","SecondPhoneNumberCode","AgeOfRecord","AddressPrivacyFlag","ChainID","CBSA"
"E0000S7DOE","DAVID DRISCOLL DO","77 HERRICK ST STE 101","77","","HERRICK","ST","","STE","101","BEVERLY","MA","01915","2734","H","1","9789274110","P","201509","T","I","80110000","80312500","80112500","80112700","80312700","80110102","5","","42.562608","-070.875449","A","250090559505595","","BEVERLY","033758","0018","0001","COASTALORTHOPEDIC.COM","18030700","18030726","18030730","18030713","18030740","18030704","0","","","","","","","","6211110000","6211112400","6211117100","6211112600","6211117300","6211110102","","C","000001","005","","V","P","267575","173000","267609","267610","267603","267649","","A","3","DAVID","DRISCOLL","DO","M","N","N","N","N000153UHS","","","20151007","","","14460"
"E0000SAP4N","JESSICA A WISTRAN ATTY","8 WASHINGTON ST","8","","WASHINGTON","ST","","","","BEVERLY","MA","01915","5820","S","1","9789225000","P","201509","","I","81110000","81114000","81111201","81110700","81112300","81113800","5","","42.546566","-070.878855","A","250090559505595","","BEVERLY","033758","0059","0001","GLOVSKYX2.COM","11180200","22060159","23010159","11180259","11180209","11180218","0","","","","","","","","5411100000","5411104000","5411101201","5411100700","5411102300","5411103800","","C","000004","005","","V","P","021021","023450","022890","022810","022640","022210","","A","3","JESSICA","WISTRAN","ATTY","F","N","N","N","MR00165529","","","20151007","","","14460"
"E0000SXQJG","NANCY E BURROWS LWYR","48 6TH RD","48","","6TH","RD","","","","WOBURN","MA","01801","1759","S","1","7819322525","P","201509","T","A","81110000","","","","","","5","","42.510733","-071.147731","1","250178103581035","","WOBURN","033891","0010","0001","","11180200","22060100","23010100","","","","0","","","","","","","","5411100000","","","","","","","C","000001","005","","V","P","021021","","","","","","","","","NANCY","BURROWS","LWYR","F","","","","MA05267227","","","20151007","","","14460"
"E0000UDH1B","ANTHONY P FUSCO ATTY","8 WASHINGTON ST","8","","WASHINGTON","ST","","","","BEVERLY","MA","01915","5820","S","1","9789225000","P","201509","","I","81110000","81114000","81111201","81110700","81112300","81113800","5","","42.546566","-070.878855","A","250090559505595","","BEVERLY","033758","0022","0001","","11180200","22060159","23010159","11180259","11180209","11180218","0","","","","","","","","5411100000","5411104000","5411101201","5411100700","5411102300","5411103800","","C","000001","005","","V","P","021021","023450","022890","022810","022640","022210","","","","ANTHONY","FUSCO","ATTY","M","","","","MR00165529","","","20151007","","","14460"
"E0000V1Z8L","LI YAN OD","101 COMMERCE WAY","101","","COMMERCE","WAY","","","","WOBURN","MA","01801","1007","S","1","7819387200","P","201509","","I","80420000","","","","","","5","","42.518337","-071.135321","A","250178103581035","","WOBURN","701609","0280","0001","","18030739","","","","","","0","","","","","","","","6213200000","","","","","","","C","000001","001","","V","P","175571","","","","","","","A","3","YAN","LI","OD","U","N","N","N","MA04953407","","","20151007","","","14460"
"E0000V7ZM2","NANCY CROWLEY VETNARN","409 CABOT ST","409","","CABOT","ST","","","","BEVERLY","MA","01915","3175","H","3","9789273622","P","201509","T","I","07420000","","","","","","6","","42.558866","-070.881895","1","250090559505595","","BEVERLY","033758","0014","0001","","18030800","","","","","","0","","","","","","","","5419400000","","","","","","","C","000001","005","","V","P","246020","","","","","","","","","NANCY","CROWLEY","VETNARN","F","","","","MA05043998","","","20151007","","","14460"
"E0000VDXGC","PETER A RAPOZA MD","100 CUMMINGS CTR","100","","CUMMINGS","CTR","","","","BEVERLY","MA","01915","6115","H","3","9785240059","P","201509","","I","80110000","","","","","","6","","42.559021","-070.886853","2","250090559505595","","BEVERLY","033758","0046","0001","","18030700","","","","","","0","","","","","","","","6211110000","","","","","","","C","000005","005","","V","P","172970","","","","","","","","","PETER","RAPOZA","MD","M","","","","N000478CDH","","","20151007","","","14460"
"E0000VGMQB","LORETTA E CUSICK PSYCHOTHRPST","100 CUMMINGS CTR STE 307L","100","","CUMMINGS","CTR","","STE","307L","BEVERLY","MA","01915","6107","H","1","9789223301","P","201509","T","I","80490320","83221000","","","","","5","","42.559021","-070.886853","2","250090559505595","","BEVERLY","033758","0015","0001","","18031700","12052000","","","","","0","","","","","","","","6213300315","6241900700","","","","","","C","000003","005","","V","P","185690","217320","","","","","","","","LORETTA","CUSICK","PSYCHOTHRPST","F","","","","N0000TJYAT","","","20151007","","","14460"
"E0000VH0L8","SAUL J GOLDBERG CPA","3 BALDWIN GREEN CMN STE 304","3","","BALDWIN GREEN","CMN","","STE","304","WOBURN","MA","01801","1870","H","1","7819320220","P","201509","","I","87210505","87210500","","","","","5","","42.502366","-071.159310","A","250178103581035","","WOBURN","033891","0022","0001","","15015200","15010000","","","","","0","","","","","","","","5412110302","5412110300","","","","","","C","000002","005","","V","P","010310","010280","","","","","","","","SAUL","GOLDBERG","CPA","M","","","","N0000UULI1","","","20151007","","","14460"
"E0000VO7CU","BRANDON M RUGGIERI ATTY","8 WASHINGTON ST","8","","WASHINGTON","ST","","","","BEVERLY","MA","01915","5820","S","1","9789225000","P","201509","","I","81110000","81114000","81111201","81110700","81112300","81113800","5","","42.546566","-070.878855","A","250090559505595","","BEVERLY","033758","0048","0001","","11180200","22060159","23010159","11180259","11180209","11180218","0","","","","","","","","5411100000","5411104000","5411101201","5411100700","5411102300","5411103800","","C","000002","005","","V","P","021021","023450","022890","022810","022640","022210","","","","BRANDON","RUGGIERI","ATTY","M","","","","MR00165529","","","20151007","","","14460"
"E0000VTN1V","LISA A JACOBOWITZ ATTY","3 ELLIS SQ","3","","ELLIS","SQ","","","","BEVERLY","MA","01915","4500","S","1","9789277238","P","201509","","I","81110000","","","","","","6","","42.548892","-070.878107","1","250090559505595","","BEVERLY","703548","0115","0001","","11180200","22060100","23010100","","","","0","","","","","","","","5411100000","","","","","","","C","000001","001","","V","P","021021","","","","","","","","","LISA","JACOBOWITZ","ATTY","F","","","","N0000KH1C7","","","20151007","","","14460"
"E0000W65SU","PHILIP G LAKE ATTY","8 WASHINGTON ST","8","","WASHINGTON","ST","","","","BEVERLY","MA","01915","5820","S","1","9789225000","P","201509","","I","81110000","81114000","81111201","81110700","81112300","81113800","5","","42.546566","-070.878855","A","250090559505595","","BEVERLY","033758","0031","0001","","11180200","22060159","23010159","11180259","11180209","11180218","0","","","","","","","","5411100000","5411104000","5411101201","5411100700","5411102300","5411103800","","C","000006","005","","V","P","021021","023450","022890","022810","022640","022210","","","","PHILIP","LAKE","ATTY","M","","","","MR00165529","","","20151007","","","14460"
"E0000WN5M1","CARLA S COX ATTY","9 ABBOTT ST","9","","ABBOTT","ST","","","","BEVERLY","MA","01915","4537","S","1","9789215544","P","201509","","I","81110000","","","","","","6","","42.547780","-070.877706","1","250090559505595","","BEVERLY","033758","0014","0001","","11180200","22060100","23010100","","","","0","","","","","","","","5411100000","","","","","","","C","000001","005","","V","P","021021","","","","","","","","","CARLA","COX","ATTY","F","","","","N00018NJHT","","","20151007","","","14460"
"E0000WVVH7","LEONARD J GAUTHIER CHIRPRCTR","72 SOHIER RD","72","","SOHIER","RD","","","","BEVERLY","MA","01915","2654","S","1","9789275880","P","201509","T","I","80410000","","","","","","5","","42.563780","-070.879447","A","250090559505595","","BEVERLY","033758","0022","0001","","18030200","","","","","","0","","","","","","","","6213100000","","","","","","","C","000001","005","","V","P","174470","","","","","","","","","LEONARD","GAUTHIER","CHIRPRCTR","M","","","","MF09132447","","","20151007","","","14460"
"E0000XECYL","KEVIN M DALTON ATTY","8 WASHINGTON ST","8","","WASHINGTON","ST","","","","BEVERLY","MA","01915","5820","S","1","9789225000","P","201509","","I","81110000","81114000","81111201","81110700","81112300","81113800","5","","42.546566","-070.878855","A","250090559505595","","BEVERLY","033758","0015","0001","","11180200","22060159","23010159","11180259","11180209","11180218","0","","","","","","","","5411100000","5411104000","5411101201","5411100700","5411102300","5411103800","","C","000003","005","","V","P","021021","023450","022890","022810","022640","022210","","","","KEVIN","DALTON","ATTY","M","","","","MR00165529","","","20151007","","","14460"
"E0000YC24S","C SULLIVAN BRIAN D C","142 RANTOUL ST","142","","RANTOUL","ST","","","","BEVERLY","MA","01915","4241","S","1","9789214440","P","201508","","I","80410000","","","","","","5","","42.546498","-070.884648","A","250090559505595","","BEVERLY","033758","0009","0001","","18030200","","","","","","0","","","","","","","","6213100000","","","","","","","C","000001","005","","V","P","174470","","","","","","","","","BRIAN","SULLIVAN","D C","M","","","","MA04257105","","","20151007","","","14460"
"E0000ZE3DA","WILLIAM FRIEDMAN VETNARN","303 CABOT ST","303","","CABOT","ST","","","","BEVERLY","MA","01915","3335","S","1","9789275453","P","201508","","K","07420000","","","","","","5","","42.552562","-070.878357","A","250090559505595","U","BEVERLY","","","","","18030800","","","","","","0","","","","","","","","5419400000","","","","","","","C","000001","","","T","P","246020","","","","","","","","","","","","","","","","MA05045654","","","20151007","","","14460"
"E00010YR9J","FARO CHRISTINE ANN ATTORNEY AT LAW","900 CUMMINGS CTR STE 207T","900","","CUMMINGS","CTR","","STE","207T","BEVERLY","MA","01915","6121","H","1","9789223300","P","201208","","I","81110000","","","","","","6","","42.560051","-070.887494","2","250090559505595","","BEVERLY","703548","0115","0001","christinefarolaw.com","11180200","22060100","23010100","","","","0","","","","","","","","5411100000","","","","","","","C","000002","001","","Y","P","021021","","","","","","","","","CHRISTINE","FARO","ATTORNEY AT LAW","F","","","","N000174U6H","","","20151007","","","14460"
"E00010ZWSE","GABRIEL DAVID M ATTY","131 DODGE ST","131","","DODGE","ST","","","","BEVERLY","MA","01915","1861","H","3","9789986830","P","201208","","I","81110000","","","","","","6","","42.581784","-070.884865","1","250090559505595","","BEVERLY","703548","0115","0001","attorneygabriel.com","11180200","22060100","23010100","","","","0","","","","","","","","5411100000","","","","","","","C","000001","001","","Y","P","021021","","","","","","","","","DAVID","GABRIEL","ATTY","M","","","","N0003U628T","","","20151007","","","14460"
"E000113KP8","MICHAEL N FEHM MD","200 UNICORN PARK DR","200","","UNICORN PARK","DR","","","","WOBURN","MA","01801","3324","H","3","7817821300","P","201509","","K","80110000","","","","","","5","","42.482417","-071.115080","A","250178103581035","U","WOBURN","","","","","18030700","","","","","","0","","","","","","","","6211110000","","","","","","","C","000002","","","T","P","172970","","","","","","","","","","","","","","","","N00011C9BO","","","20151007","","","14460"
"E000114PFV","PETER C YEH MD","200 UNICORN PARK DR","200","","UNICORN PARK","DR","","","","WOBURN","MA","01801","3324","H","3","7817821300","P","201509","","K","80110000","","","","","","5","","42.482417","-071.115080","A","250178103581035","U","WOBURN","","","","","18030700","","","","","","0","","","","","","","","6211110000","","","","","","","C","000003","","","T","P","172970","","","","","","","","","","","","","","","","N00011C9BO","","","20151007","","","14460"
"E000115FIB","WILLIAM C WALSH MD","200 UNICORN PARK DR","200","","UNICORN PARK","DR","","","","WOBURN","MA","01801","3324","H","3","7817821300","P","201509","","K","80110000","","","","","","5","","42.482417","-071.115080","A","250178103581035","U","WOBURN","","","","","18030700","","","","","","0","","","","","","","","6211110000","","","","","","","C","000004","","","T","P","172970","","","","","","","","","","","","","","","","N00011C9BO","","","20151007","","","14460"
"E0001JUK75","MICHAEL SULLIVAN DISTRICT ATTORNEY","300 TRADECENTER","300","","TRADECENTER","","","","","WOBURN","MA","01801","1883","H","3","7819332300","P","201509","","I","81110000","","","","","","5","","42.499142","-071.161659","2","250178103581035","","WOBURN","701632","0474","0001","","11180200","22060100","23010100","","","","0","","","","","","","","5411100000","","","","","","","C","000001","001","","V","P","021021","","","","","","","","","MICHAEL","SULLIVAN","DISTRICT ATTORNEY","M","","","","MR38991183","","","20151007","","","14460"
"E0001OFPLU","STEPHEN D HUMM MD","100 CUMMINGS CTR","100","","CUMMINGS","CTR","","","","BEVERLY","MA","01915","6115","H","3","9782321120","P","201509","","K","80110000","","","","","","5","","42.559021","-070.886853","2","250090559505595","U","BEVERLY","","","","","18030700","","","","","","0","","","","","","","","6211110000","","","","","","","C","000006","","","T","P","172970","","","","","","","","","","","","","","","","N000478CDH","","","20151007","","","14460"
"E0001QO4DY","SANDRA HU-TORRES MD","83 HERRICK ST","83","","HERRICK","ST","","","","BEVERLY","MA","01915","2757","H","3","9789224003","P","201509","T","I","80113200","80110000","","","","","6","","42.563539","-070.874074","A","250090559505595","","BEVERLY","533069","0186","0001","NorthSuburbanEye.com","18030738","18030700","","","","","0","","","","","","","","6211113100","6211110000","","","","","","C","000002","001","","V","P","173200","172970","","","","","","","","SANDRA","HU-TORRES","MD","F","","","","N0001O4926","","","20151007","","","14460"
"E0001VTVY9","MARCY SIDMAN MD","900 CUMMINGS CTR","900","","CUMMINGS","CTR","","","","BEVERLY","MA","01915","6198","H","3","9782790800","P","201509","","I","80110000","","","","","","6","","42.560051","-070.887494","2","250090559505595","","BEVERLY","033758","0051","0001","","18030700","","","","","","0","","","","","","","","6211110000","","","","","","","C","000003","005","","V","P","172970","","","","","","","","","MARCY","SIDMAN","MD","F","","","","MR33489998","","","20151007","","","14460"
"E0002BECQJ","PARKER CHRISTOPHER WILLIAM ATTORNEY AT LAW","","","","","","","","","BEVERLY","MA","01915","","","9","9789226464","L","201407","","I","81110600","81110000","","","","","6","","42.567261","-070.861786","5","250090559505595","","BEVERLY","701511","0423","0002","cwparkerlaw.com","11180210","22060110","23010110","11180200","","","0","","","","","","","","5411100600","5411100000","","","","","9789226464","C","000001","001","","Y","P","022730","021021","","","","","","","","CHRISTOPHER","PARKER","ATTORNEY AT LAW","M","","","","N0003Q7TH0","","","20151007","","","14460"
"E0002Y8O3S","THOMAS W JOHNSON MD","75 HERRICK ST STE 201","75","","HERRICK","ST","","STE","201","BEVERLY","MA","01915","5900","H","1","9789274004","P","201509","T","I","80110000","","","","","","6","","42.563113","-070.876127","A","250090559505595","","BEVERLY","703548","0166","0001","BEVERLYSURGICALASSOCIATES.COM","18030700","","","","","","0","","","","","","","","6211110000","","","","","","","C","000001","001","","V","P","172970","","","","","","","","","THOMAS","JOHNSON","MD","M","N","N","N","N000376ZLB","","","20151007","","","14460"
"E0002YA8SY","THOMNAS MCLAUGHLIN MD","900 CUMMINGS CTR STE 113T","900","","CUMMINGS","CTR","","STE","113T","BEVERLY","MA","01915","6183","H","1","9787773877","P","201509","T","I","80110000","80313600","80113600","","","","6","","42.560051","-070.887494","2","250090559505595","","BEVERLY","702344","0271","0001","KIDSHEALTHLLC.COM","18030700","18030766","","","","","0","","","","","","","","6211110000","6211113500","6211118200","","","","","C","000002","001","","V","P","267575","172970","270711","","","","","","","THOMAS","MCLAUGHLIN","MD","M","","","","N0000M4VUT","","","20151007","","","14460"
"E0002YBXUM","ALISA ROSENTHAL ATTY","7 WASHINGTON ST STE 7","7","","WASHINGTON","ST","","STE","7","BEVERLY","MA","01915","5806","H","1","9789229877","P","201509","","I","81110000","","","","","","5","","42.546364","-070.879103","1","250090559505595","","BEVERLY","033758","0047","0001","","11180200","22060100","23010100","","","","0","","","","","","","","5411100000","","","","","","","C","000001","005","","V","P","021021","","","","","","","","","ALISA","ROSENTHAL","ATTY","F","","","","MR10804108","","","20151007","","","14460"
"E0002Z05A7","PETER H GILMORE ATTY","3 ELLIS SQ","3","","ELLIS","SQ","","","","BEVERLY","MA","01915","4500","S","1","9789277238","P","201509","T","K","81110000","","","","","","5","","42.548892","-070.878107","1","250090559505595","U","BEVERLY","","","","","11180200","22060100","23010100","","","","0","","","","","","","","5411100000","","","","","","","C","000002","","","T","P","021021","","","","","","","","","","","","","","","","N0000KH1C7","","","20151007","","","14460"
"E0002Z3FG1","PHILIO C WYSOR ATTY","8 WASHINGTON ST","8","","WASHINGTON","ST","","","","BEVERLY","MA","01915","5820","S","1","9789225000","P","201509","","K","81110000","","","","","","5","","42.546566","-070.878855","A","250090559505595","U","BEVERLY","","","","","11180200","22060100","23010100","","","","0","","","","","","","","5411100000","","","","","","","C","000005","","","T","P","021021","","","","","","","","","","","","","","","","MR00165529","","","20151007","","","14460"
"E0002Z7UEJ","THOMAS BUSSONE ATTY","21 BROADWAY","21","","BROADWAY","","","","","BEVERLY","MA","01915","4417","S","1","9789272211","P","201509","T","K","81110000","","","","","","5","","42.547872","-070.881006","A","250090559505595","U","BEVERLY","","","","","11180200","22060100","23010100","","","","0","","","","","","","","5411100000","","","","","","","C","000001","","","T","P","021021","","","","","","","","","","","","","","","","MA05069779","","","20151007","","","14460"
"E0002Z9BRM","DAVID A ALESSANDRO MD","200 UNICORN PARK DR","200","","UNICORN PARK","DR","","","","WOBURN","MA","01801","3324","H","3","7817821300","P","201509","","K","80110000","","","","","","5","","42.482417","-071.115080","A","250178103581035","U","WOBURN","","","","","18030700","","","","","","0","","","","","","","","6211110000","","","","","","","C","000001","","","T","P","172970","","","","","","","","","","","","","","","","N00011C9BO","","","20151007","","","14460"
"E0003591BO","CULLINA MURTHA ATTY","600 UNICORN PARK DR STE 7","600","","UNICORN PARK","DR","","STE","7","WOBURN","MA","01801","3343","H","1","7819335505","P","201509","T","K","81110000","","","","","","5","","42.481697","-071.114214","1","250178103581035","U","WOBURN","","","","","11180200","22060100","23010100","","","","0","","","","","","","","5411100000","","","","","","","C","000001","","","T","P","021021","","","","","","","","","","","","","","","","MA04133875","","","20151007","","","14460"
"E0003AANI3","DR MICHAEL EDWARDS MD","900 CUMMINGS CTR","900","","CUMMINGS","CTR","","","","BEVERLY","MA","01915","6198","H","3","9789271859","P","201509","","K","80110000","","","","","","5","","42.560051","-070.887494","2","250090559505595","U","BEVERLY","","","","","18030700","","","","","","0","","","","","","","","6211110000","","","","","","","C","000001","","","T","P","172970","","","","","","","","","","","","","","","","MR33489998","","","20151007","","","14460"
"F000056M79","BEVERLY LOCK WHITMARSH LOCK & SAFE","","","","","","","","","BEVERLY","MA","01915","","","9","9782837057","P","201208","T","I","52511201","76990900","","","","","6","","42.567261","-070.861786","5","250090559505595","","BEVERLY","703548","0129","0002","","23040101","25172500","","","","","1","GLOUCESTER","","","","","","","4441301201","5616220000","","","","","","C","000001","001","","Y","O","138210","","","","","","","","","","","","","","","","MR17990438","","","20140610","","","14460"
"F000056RQN","FRONTIER CONSTRUCTION CO INC","","","","","","","","","BEVERLY","MA","01915","","","9","9782819582","P","201507","","I","15210500","17510000","17610305","17610306","17210100","","6","","42.567261","-070.861786","5","250090559505595","","BEVERLY","533069","0042","0002","frontiercc.com","13010000","13014300","11100717","13012600","13010500","","1","GLOUCESTER","","","","","","","2361150500","2381300000","2381600205","2381600206","2383200100","","","C","000001","001","","Y","O","041230","047220","269698","164970","","","","","","","","","","","","","MA04951584","","","20140610","","","14460"
"F00008OFA7","FIRST CHOICE CONSTRUCTION LLC","88 ELLIOTT ST","88","","ELLIOTT","ST","","","","BEVERLY","MA","01915","3207","S","1","9785486387","U","201507","","I","17510203","52110550","17610600","15210213","","","6","","42.554777","-070.883163","2","250090559505595","","BEVERLY","533069","0262","0002","firstchoiceconstruction.biz","25262000","13010700","13011903","","","","1","BEVERLY SHOWROOM","","","","","","","2381300101","4441902732","2381700000","2361180203","","","","C","000001","001","","Y","O","254940","213600","030850","","","","","","","","","","","","","","N0000JUHQ0","","","20150909","","","14460"
